ForecastID,Confirmed,Deaths
416,55235,1004
417,155941,5181
418,4639,132
419,113334,3785
420,131542,9243
421,120871,6799
422,83143,1909
423,89857,2734
424,98627,1634
425,8705,120
426,36653,421
427,72973,1454
428,7529,453
429,191986,16021
430,26468,810
431,438953,33561
432,182379,2940
433,14429,154
434,134103,4360
435,67087,882
436,29026,496
437,145903,7770
438,22730,1069
439,128918,2969
440,16590,178
441,172137,1995
442,667668,14363
443,54716,435
444,1686,57
445,129385,2681
446,79611,2011
447,11683,233
448,82473,1183
449,4253,37
450,138293,2359
451,5626,27
452,207098,5338
453,66329,936
454,789454,14394
455,60345,1984
456,53760,4416
457,18187,617
458,659328,12396
459,289826,6355
460,10181,99
461,35094,403
462,258740,8334
463,105903,3366
464,73703,1195
465,48752,495
466,56061,1012
467,156889,5204
468,4650,132
469,113924,3788
470,131883,9263
471,121792,6806
472,83983,1913
473,90747,2761
474,100229,1644
475,8869,122
476,36908,424
477,73440,1469
478,7555,455
479,191847,16035
480,26613,813
481,439329,33603
482,184223,2965
483,14765,155
484,135366,4385
485,68120,892
486,29306,500
487,146742,7782
488,22810,1072
489,130151,2996
490,17043,179
491,174419,2022
492,670829,14525
493,55021,438
494,1692,57
495,130390,2692
496,80191,2021
497,11857,235
498,83320,1189
499,4304,37
500,139632,2379
501,5620,26
502,207748,5364
503,66837,951
504,797380,14520
505,60682,1987
506,53859,4410
507,18260,618
508,663563,12503
509,291866,6421
510,10350,101
511,35421,407
512,261210,8339
513,107195,3374
514,74661,1204
515,49450,499
516,56891,1020
517,157859,5227
518,4661,132
519,114517,3791
520,132228,9283
521,122723,6812
522,84830,1917
523,91655,2788
524,101858,1654
525,9038,124
526,37161,427
527,73908,1480
528,7580,457
529,191695,16049
530,26761,816
531,439695,33643
532,186090,2990
533,15118,156
534,136684,4410
535,69170,901
536,29590,504
537,147590,7793
538,22882,1075
539,131418,3023
540,17525,180
541,176773,2049
542,673869,14699
543,55329,441
544,1698,57
545,131400,2703
546,80782,2031
547,12036,237
548,84176,1195
549,4355,37
550,140994,2399
551,5607,25
552,208417,5390
553,67345,966
554,805475,14644
555,61024,1990
556,53960,4404
557,18332,619
558,667870,12608
559,293947,6486
560,10544,102
561,35745,410
562,263742,8345
563,108503,3382
564,75619,1213
565,50143,503
566,57733,1028
567,158847,5249
568,4671,132
569,115113,3794
570,132572,9303
571,123662,6819
572,85684,1921
573,92589,2816
574,103512,1665
575,9211,126
576,37413,430
577,74344,1490
578,7605,459
579,191534,16064
580,26913,819
581,440048,33680
582,187972,3015
583,15487,157
584,137973,4430
585,70234,910
586,29881,508
587,148442,7802
588,22954,1078
589,132705,3050
590,18039,181
591,179183,2076
592,676680,14868
593,55640,444
594,1704,57
595,132414,2714
596,81387,2041
597,12216,239
598,85043,1201
599,4407,37
600,142374,2419
601,5586,24
602,209120,5415
603,67848,981
604,813874,14774
605,61368,1993
606,54060,4398
607,18404,620
608,672354,12714
609,296085,6552
610,10745,103
611,36081,413
612,266327,8351
613,109833,3390
614,76598,1222
615,50847,507
616,58587,1036
617,159859,5271
618,4681,132
619,115712,3797
620,132915,9323
621,124611,6825
622,86546,1925
623,93553,2844
624,105189,1676
625,9387,128
626,37661,432
627,74758,1502
628,7630,461
629,191367,16079
630,27068,822
631,440387,33714
632,189874,3040
633,15869,158
634,139266,4450
635,71303,919
636,30176,512
637,149296,7809
638,23027,1081
639,134028,3077
640,18586,182
641,181648,2103
642,679194,15022
643,55954,447
644,1710,57
645,133432,2725
646,81995,2051
647,12400,241
648,85918,1207
649,4460,37
650,143768,2439
651,5556,23
652,209854,5440
653,68348,996
654,822603,14912
655,61717,1996
656,54163,4392
657,18476,621
658,677050,12821
659,298246,6617
660,10956,104
661,36430,416
662,268976,8357
663,111183,3398
664,77598,1231
665,51567,512
666,59451,1044
667,160882,5293
668,4691,132
669,116314,3800
670,133258,9343
671,125568,6832
672,87415,1929
673,94544,2872
674,106890,1687
675,9566,130
676,37905,435
677,75173,1516
678,7654,463
679,191196,16094
680,27225,825
681,440712,33745
682,191806,3065
683,16262,159
684,140565,4471
685,72388,928
686,30474,516
687,150155,7816
688,23097,1084
689,135376,3104
690,19167,183
691,184178,2131
692,681410,15157
693,56271,449
694,1716,57
695,134455,2736
696,82606,2061
697,12586,243
698,86800,1213
699,4513,37
700,145174,2459
701,5518,22
702,210622,5465
703,68836,1011
704,831471,15054
705,62068,1999
706,54269,4386
707,18548,622
708,681947,12927
709,300452,6681
710,11179,105
711,36796,419
712,271680,8362
713,112555,3406
714,78602,1240
715,52297,517
716,60326,1052
717,161924,5315
718,4701,132
719,116918,3803
720,133600,9363
721,126536,6839
722,88292,1933
723,95558,2900
724,108612,1698
725,9749,132
726,38157,438
727,75613,1531
728,7678,465
729,191023,16109
730,27385,828
731,441023,33774
732,193758,3090
733,16666,160
734,141867,4493
735,73499,938
736,30776,520
737,151018,7823
738,23166,1087
739,136754,3131
740,19785,184
741,186773,2159
742,683402,15281
743,56573,451
744,1722,57
745,135482,2747
746,83227,2071
747,12776,245
748,87689,1219
749,4567,37
750,146594,2479
751,5472,21
752,211421,5490
753,69316,1026
754,840365,15195
755,62422,2002
756,54376,4380
757,18619,623
758,687042,13032
759,302710,6745
760,11435,106
761,37180,422
762,274441,8367
763,113948,3414
764,79618,1249
765,53046,522
766,61213,1060
767,162984,5338
768,4710,132
769,117524,3806
770,133942,9382
771,127513,6846
772,89177,1937
773,96591,2928
774,110355,1709
775,9936,134
776,38407,441
777,76075,1545
778,7702,467
779,190851,16124
780,27546,831
781,441321,33801
782,195729,3115
783,17081,161
784,143188,4516
785,74627,948
786,31083,524
787,151890,7831
788,23235,1090
789,138161,3158
790,20442,185
791,189431,2187
792,685229,15403
793,56859,454
794,1728,57
795,136513,2758
796,83854,2081
797,12969,247
798,88585,1225
799,4621,37
800,148027,2500
801,5418,20
802,212258,5515
803,69787,1041
804,849240,15333
805,62779,2005
806,54484,4373
807,18690,624
808,692333,13136
809,305005,6808
810,11714,107
811,37578,425
812,277259,8371
813,115363,3422
814,80648,1258
815,53802,527
816,62112,1068
817,164047,5360
818,4719,132
819,118132,3809
820,134288,9402
821,128500,6853
822,90070,1941
823,97647,2957
824,112121,1720
825,10127,136
826,38657,443
827,76544,1557
828,7725,469
829,190681,16138
830,27709,834
831,441607,33827
832,197719,3141
833,17509,162
834,144518,4539
835,75775,958
836,31393,528
837,152770,7840
838,23303,1093
839,139599,3185
840,21140,186
841,192147,2216
842,686930,15529
843,57153,457
844,1734,57
845,137548,2769
846,84484,2091
847,13165,249
848,89487,1231
849,4676,37
850,149478,2521
851,5356,19
852,213129,5539
853,70248,1056
854,858182,15469
855,63137,2007
856,54594,4366
857,18761,625
858,697814,13240
859,307350,6871
860,12013,108
861,37990,428
862,280136,8375
863,116800,3430
864,81691,1267
865,54564,531
866,63022,1076
867,165133,5382
868,4727,132
869,118743,3812
870,134629,9421
871,129495,6860
872,90971,1944
873,98725,2986
874,113910,1731
875,10322,138
876,38901,446
877,77008,1568
878,7748,471
879,190514,16152
880,27873,837
881,441883,33852
882,199726,3167
883,17952,163
884,145856,4561
885,76942,968
886,31706,532
887,153657,7849
888,23370,1096
889,141067,3213
890,21883,187
891,194916,2245
892,688492,15660
893,57456,459
894,1740,57
895,138588,2780
896,85120,2101
897,13364,251
898,90395,1237
899,4731,37
900,150942,2542
901,5286,18
902,214032,5563
903,70699,1071
904,867269,15606
905,63495,2009
906,54704,4359
907,18832,626
908,703508,13344
909,309751,6934
910,12332,109
911,38416,431
912,283076,8379
913,118260,3438
914,82749,1276
915,55333,536
916,63944,1085
917,166230,5404
918,4735,132
919,119356,3814
920,134973,9440
921,130500,6867
922,91879,1947
923,99822,3015
924,115723,1742
925,10522,140
926,39153,449
927,77461,1579
928,7770,473
929,190352,16166
930,28038,840
931,442152,33876
932,201756,3193
933,18411,164
934,147200,4583
935,78120,978
936,32023,536
937,154551,7857
938,23436,1099
939,142567,3241
940,22673,188
941,197747,2274
942,689872,15792
943,57745,461
944,1746,57
945,139632,2791
946,85762,2111
947,13567,253
948,91309,1243
949,4787,37
950,152419,2563
951,5208,17
952,214970,5587
953,71140,1086
954,876543,15747
955,63854,2011
956,54816,4352
957,18902,627
958,709426,13449
959,312200,6996
960,12673,110
961,38857,434
962,286077,8383
963,119743,3446
964,83823,1285
965,56109,541
966,64880,1094
967,167338,5426
968,4743,132
969,119970,3817
970,135315,9459
971,131515,6874
972,92794,1950
973,100938,3044
974,117560,1753
975,10727,143
976,39403,451
977,77912,1591
978,7792,475
979,190196,16180
980,28204,843
981,442413,33898
982,203805,3219
983,18886,165
984,148549,4605
985,79314,988
986,32344,540
987,155452,7864
988,23501,1102
989,144097,3269
990,23514,189
991,200634,2304
992,691030,15920
993,58019,463
994,1752,57
995,140680,2802
996,86408,2121
997,13773,255
998,92229,1249
999,4843,37
1000,153903,2584
1001,5122,16
1002,215945,5611
1003,71570,1102
1004,885952,15891
1005,64215,2013
1006,54932,4345
1007,18972,628
1008,715585,13554
1009,314702,7058
1010,13036,111
1011,39312,437
1012,289144,8386
1013,121249,3454
1014,84913,1294
1015,56905,546
1016,65832,1103
1017,168460,5448
1018,4751,132
1019,120585,3819
1020,135656,9478
1021,132540,6881
1022,93715,1953
1023,102070,3073
1024,119422,1764
1025,10940,146
1026,39650,454
1027,78373,1604
1028,7814,477
1029,190046,16193
1030,28371,846
1031,442665,33919
1032,205865,3245
1033,19377,166
1034,149904,4627
1035,80527,998
1036,32668,544
1037,156357,7871
1038,23565,1105
1039,145661,3298
1040,24409,190
1041,203569,2334
1042,691943,16040
1043,58283,465
1044,1758,57
1045,141732,2813
1046,87058,2131
1047,13983,257
1048,93155,1255
1049,4900,37
1050,155399,2605
1051,5029,15
1052,216960,5635
1053,71994,1118
1054,895453,16036
1055,64579,2015
1056,55049,4338
1057,19042,629
1058,721974,13659
1059,317258,7119
1060,13419,112
1061,39783,440
1062,292275,8389
1063,122779,3462
1064,86019,1303
1065,57711,551
1066,66788,1112
1067,169595,5470
1068,4759,132
1069,121203,3821
1070,135997,9497
1071,133576,6888
1072,94645,1956
1073,103221,3103
1074,121309,1775
1075,11158,148
1076,39903,457
1077,78848,1617
1078,7835,479
1079,189903,16206
1080,28538,849
1081,442908,33939
1082,207940,3271
1083,19885,167
1084,151269,4649
1085,81758,1009
1086,32995,548
1087,157267,7878
1088,23628,1108
1089,147253,3327
1090,25362,191
1091,206562,2364
1092,692615,16152
1093,58539,467
1094,1764,57
1095,142788,2824
1096,87713,2141
1097,14196,259
1098,94087,1261
1099,4957,37
1100,156905,2626
1101,4929,14
1102,218011,5659
1103,72407,1134
1104,905003,16181
1105,64945,2017
1106,55168,4331
1107,19112,630
1108,728598,13765
1109,319868,7180
1110,13822,113
1111,40270,443
1112,295473,8391
1113,124333,3470
1114,87141,1312
1115,58522,556
1116,67757,1121
1117,170741,5493
1118,4766,132
1119,121821,3823
1120,136338,9516
1121,134622,6895
1122,95584,1959
1123,104390,3133
1124,123222,1786
1125,11376,150
1126,40154,459
1127,79335,1629
1128,7856,481
1129,189768,16218
1130,28706,852
1131,443145,33958
1132,210030,3297
1133,20410,168
1134,152642,4671
1135,83005,1020
1136,33325,552
1137,158185,7885
1138,23690,1111
1139,148875,3356
1140,26377,192
1141,209608,2395
1142,693064,16258
1143,58786,469
1144,1770,57
1145,143848,2835
1146,88373,2151
1147,14413,261
1148,95025,1267
1149,5015,37
1150,158421,2647
1151,4822,13
1152,219099,5683
1153,72811,1150
1154,914609,16325
1155,65313,2019
1156,55289,4323
1157,19181,631
1158,735460,13872
1159,322537,7241
1160,14245,114
1161,40774,446
1162,298737,8393
1163,125911,3478
1164,88279,1321
1165,59348,561
1166,68739,1130
1167,171888,5515
1168,4773,132
1169,122440,3825
1170,136680,9535
1171,135679,6902
1172,96531,1962
1173,105576,3163
1174,125161,1798
1175,11601,153
1176,40401,461
1177,79826,1640
1178,7876,483
1179,189641,16230
1180,28874,855
1181,443375,33976
1182,212135,3324
1183,20952,169
1184,154023,4694
1185,84275,1031
1186,33658,556
1187,159111,7892
1188,23751,1114
1189,150530,3386
1190,27458,193
1191,212699,2426
1192,693311,16360
1193,59025,471
1194,1776,57
1195,144912,2846
1196,89036,2161
1197,14634,263
1198,95969,1273
1199,5073,37
1200,159946,2669
1201,4708,12
1202,220225,5707
1203,73198,1166
1204,924318,16470
1205,65683,2021
1206,55411,4315
1207,19250,632
1208,742568,13979
1209,325264,7302
1210,14688,115
1211,41296,449
1212,302073,8395
1213,127514,3486
1214,89434,1330
1215,60182,566
1216,69733,1139
1217,173056,5538
1218,4780,132
1219,123060,3827
1220,137023,9554
1221,136747,6909
1222,97487,1965
1223,106779,3194
1224,127125,1810
1225,11837,156
1226,40651,464
1227,80313,1651
1228,7896,485
1229,189522,16242
1230,29042,858
1231,443598,33993
1232,214250,3351
1233,21513,170
1234,155412,4716
1235,85563,1042
1236,33994,560
1237,160044,7899
1238,23810,1117
1239,152212,3416
1240,28610,193
1241,215845,2458
1242,693366,16461
1243,59257,473
1244,1782,57
1245,145980,2857
1246,89703,2171
1247,14859,265
1248,96919,1279
1249,5132,37
1250,161486,2691
1251,4587,11
1252,221389,5732
1253,73572,1182
1254,934143,16617
1255,66054,2023
1256,55533,4307
1257,19319,633
1258,749919,14087
1259,328050,7362
1260,15150,116
1261,41837,452
1262,305479,8396
1263,129142,3494
1264,90606,1339
1265,61027,571
1266,70740,1148
1267,174221,5561
1268,4787,132
1269,123682,3829
1270,137367,9573
1271,137826,6916
1272,98452,1968
1273,107993,3225
1274,129115,1822
1275,12077,159
1276,40909,467
1277,80799,1662
1278,7915,487
1279,189411,16253
1280,29210,861
1281,443814,34009
1282,216383,3378
1283,22093,171
1284,156808,4739
1285,86861,1053
1286,34333,565
1287,160984,7906
1288,23868,1120
1289,153923,3447
1290,29835,193
1291,219046,2490
1292,693221,16561
1293,59482,475
1294,1788,57
1295,147052,2868
1296,90375,2181
1297,15088,268
1298,97875,1285
1299,5191,37
