ForecastID,Confirmed,Deaths
144,1644,58
145,123500,2626
146,76124,1941
147,10637,226
148,77464,1141
149,3953,37
150,130984,2257
151,5519,38
152,203499,5176
153,63436,852
154,735068,13535
155,58186,1959
156,53404,4467
157,17741,610
158,633387,11726
159,276891,5894
160,9315,85
161,33108,385
162,244199,8325
163,97969,3342
164,68547,1168
165,44702,465
166,50900,964
167,150905,5076
168,4613,132
169,110341,3788
170,129901,9115
171,115861,6801
172,79036,1900
173,85365,2598
174,90551,1576
175,7912,110
176,35400,405
177,71035,1374
178,7354,434
179,193294,15949
180,25799,794
181,437381,32914
182,173347,2798
183,12651,147
184,127163,4288
185,61674,854
186,27640,478
187,141493,7721
188,22307,1054
189,122614,2871
190,14519,171
191,160813,1856
192,650260,13460
193,53518,418
194,1651,58
195,124469,2638
196,76604,1949
197,10766,230
198,78087,1146
199,3987,38
200,132221,2279
201,5584,39
202,203908,5196
203,63998,866
204,740726,13638
205,58381,1963
206,53543,4467
207,17818,611
208,635922,11802
209,278413,5958
210,9528,89
211,33365,390
212,246082,8337
213,98916,3349
214,69428,1178
215,45250,467
216,51512,971
217,151582,5098
218,4635,132
219,110867,3796
220,130243,9129
221,116587,6812
222,79838,1905
223,85961,2620
224,91789,1586
225,8030,112
226,35680,408
227,71490,1385
228,7374,434
229,193627,15951
230,25910,798
231,438039,32914
232,174857,2820
233,12870,148
234,128176,4306
235,62408,862
236,27870,483
237,142164,7735
238,22396,1055
239,123521,2901
240,14775,173
241,162280,1879
242,654693,13593
243,53880,421
244,1657,58
245,125439,2652
246,77084,1957
247,10895,234
248,78711,1151
249,4022,38
250,133457,2297
251,5648,39
252,204316,5235
253,64560,880
254,746385,13750
255,58578,1966
256,53683,4468
257,17895,612
258,638452,11855
259,280000,6022
260,9742,94
261,33622,395
262,247966,8348
263,99863,3357
264,70309,1184
265,45799,470
266,52123,978
267,152258,5120
268,4657,132
269,111394,3805
270,130585,9143
271,117314,6825
272,80640,1908
273,86564,2646
274,93027,1597
275,8150,113
276,35960,410
277,71946,1398
278,7394,435
279,193963,15953
280,26021,803
281,438696,32911
282,176367,2842
283,13089,149
284,129190,4326
285,63144,866
286,28099,487
287,142834,7743
288,22489,1057
289,124429,2922
290,15032,174
291,163745,1900
292,659125,13718
293,54242,424
294,1664,58
295,126409,2665
296,77559,1965
297,11024,238
298,79335,1157
299,4056,38
300,134693,2317
301,5713,39
302,204723,5264
303,65122,893
304,752043,13870
305,58773,1970
306,53823,4469
307,17973,613
308,640984,11951
309,281577,6084
310,9956,98
311,33880,401
312,249849,8362
313,100810,3366
314,71190,1191
315,46348,473
316,52733,985
317,152935,5146
318,4679,133
319,111920,3813
320,130927,9157
321,118041,6837
322,81443,1912
323,87169,2675
324,94264,1608
325,8270,115
326,36240,412
327,72401,1412
328,7414,436
329,194297,15955
330,26133,807
331,439353,32902
332,177877,2865
333,13307,150
334,130205,4323
335,63881,871
336,28327,492
337,143503,7749
338,22589,1059
339,125336,2940
340,15288,175
341,165211,1922
342,663558,13849
343,54605,426
344,1670,58
345,127379,2679
346,78036,1974
347,11153,242
348,79960,1162
349,4091,38
350,135929,2337
351,5778,40
352,205131,5301
353,65684,907
354,757701,13991
355,58969,1973
356,53963,4469
357,18050,614
358,643518,12080
359,283134,6146
360,10169,103
361,34137,407
362,251733,8381
363,101757,3376
364,72071,1202
365,46897,476
366,53344,992
367,153612,5172
368,4701,133
369,112446,3821
370,131269,9170
371,118768,6849
372,82246,1919
373,87772,2706
374,95502,1619
375,8391,116
376,36520,414
377,72857,1428
378,7434,436
379,194632,15958
380,26244,811
381,440010,32892
382,179387,2888
383,13526,151
384,131219,4331
385,64618,880
386,28555,497
387,144173,7756
388,22687,1060
389,126244,2963
390,15545,176
391,166677,1944
392,667990,13991
393,54967,429
394,1676,58
395,128348,2693
396,78514,1982
397,11282,246
398,80585,1168
399,4126,39
400,137165,2356
401,5842,40
402,205539,5331
403,66246,921
404,763359,14109
405,59165,1977
406,54103,4469
407,18127,615
408,646052,12216
409,284712,6209
410,10383,107
411,34394,412
412,253617,8403
413,102703,3387
414,72952,1213
415,47445,479
416,53955,999
417,154289,5201
418,4723,133
419,112972,3829
420,131611,9185
421,119496,6861
422,83049,1926
423,88375,2735
424,96740,1629
425,8512,118
426,36800,417
427,73313,1443
428,7454,437
429,194966,15960
430,26356,815
431,440667,32884
432,180897,2911
433,13745,152
434,132234,4358
435,65355,893
436,28784,502
437,144843,7766
438,22783,1062
439,127151,2996
440,15802,177
441,168143,1967
442,672422,14146
443,55329,431
444,1683,58
445,129318,2707
446,78991,1990
447,11411,249
448,81210,1173
449,4160,39
450,138401,2376
451,5907,41
452,205947,5365
453,66809,935
454,769017,14222
455,59360,1981
456,54242,4470
457,18204,617
458,648587,12351
459,286281,6272
460,10597,112
461,34652,418
462,255500,8424
463,103650,3398
464,73834,1226
465,47994,482
466,54565,1007
467,154966,5230
468,4745,133
469,113499,3837
470,131953,9198
471,120223,6874
472,83852,1934
473,88978,2763
474,97978,1639
475,8632,119
476,37081,419
477,73768,1457
478,7474,437
479,195301,15962
480,26467,820
481,441324,32879
482,182406,2934
483,13963,153
484,133248,4388
485,66092,907
486,29012,506
487,145512,7781
488,22880,1063
489,128059,3037
490,16059,178
491,169609,1991
492,676855,14302
493,55692,434
494,1689,58
495,130288,2721
496,79468,1998
497,11540,253
498,81835,1179
499,4195,39
500,139637,2395
501,5972,41
502,206355,5396
503,67371,948
504,774675,14336
505,59556,1984
506,54382,4470
507,18281,618
508,651121,12459
509,287848,6335
510,10811,116
511,34909,423
512,257384,8442
513,104597,3407
514,74715,1237
515,48543,485
516,55176,1014
517,155642,5257
518,4767,133
519,114025,3845
520,132295,9212
521,120951,6886
522,84655,1941
523,89581,2789
524,99216,1649
525,8752,121
526,37361,421
527,74224,1471
528,7494,438
529,195635,15964
530,26579,824
531,441981,32874
532,183916,2957
533,14182,155
534,134263,4425
535,66828,919
536,29241,511
537,146182,7798
538,22977,1065
539,128966,3076
540,16315,179
541,171075,2014
542,681287,14453
543,56054,437
544,1696,58
545,131258,2734
546,79945,2006
547,11669,257
548,82460,1184
549,4229,39
550,140873,2415
551,6037,42
552,206763,5429
553,67933,962
554,780333,14451
555,59752,1988
556,54522,4471
557,18359,619
558,653655,12531
559,289421,6398
560,11025,121
561,35166,429
562,259268,8456
563,105544,3416
564,75596,1247
565,49092,488
566,55787,1021
567,156319,5283
568,4789,133
569,114551,3853
570,132637,9226
571,121679,6898
572,85458,1946
573,90184,2815
574,100454,1659
575,8873,123
576,37641,423
577,74680,1485
578,7514,438
579,195970,15966
580,26690,828
581,442638,32869
582,185426,2979
583,14401,156
584,135278,4455
585,67565,928
586,29469,516
587,146852,7813
588,23074,1066
589,129874,3110
590,16572,180
591,172541,2037
592,685720,14598
593,56416,439
594,1702,58
595,132228,2748
596,80422,2014
597,11798,261
598,83085,1190
599,4264,40
600,142109,2435
601,6101,42
602,207171,5462
603,68495,976
604,785991,14568
605,59947,1991
606,54662,4471
607,18436,620
608,656189,12598
609,290990,6461
610,11238,125
611,35423,435
612,261152,8470
613,106490,3424
614,76477,1255
615,49641,491
616,56397,1028
617,156996,5308
618,4811,133
619,115078,3861
620,132979,9240
621,122406,6910
622,86260,1951
623,90787,2842
624,101691,1668
625,8993,124
626,37921,425
627,75136,1499
628,7535,439
629,196305,15968
630,26802,832
631,443295,32861
632,186936,3002
633,14619,157
634,136292,4474
635,68302,934
636,29697,520
637,147522,7825
638,23171,1068
639,130781,3135
640,16829,182
641,174007,2060
642,690152,14739
643,56779,442
644,1708,58
645,133198,2762
646,80900,2023
647,11926,265
648,83710,1195
649,4298,40
650,143346,2454
651,6166,43
652,207579,5495
653,69057,990
654,791648,14684
655,60143,1995
656,54802,4472
657,18513,622
658,658723,12692
659,292559,6523
660,11452,129
661,35681,440
662,263036,8486
663,107437,3434
664,77358,1264
665,50190,494
666,57008,1036
667,157673,5334
668,4833,133
669,115604,3869
670,133321,9254
671,123134,6922
672,87063,1956
673,91390,2870
674,102929,1678
675,9114,126
676,38201,428
677,75591,1514
678,7555,439
679,196639,15970
680,26913,836
681,443952,32853
682,188446,3025
683,14838,158
684,137307,4488
685,69039,941
686,29926,525
687,148191,7835
688,23268,1070
689,131689,3156
690,17086,183
691,175473,2083
692,694585,14880
693,57141,444
694,1715,58
695,134168,2776
696,81377,2031
697,12055,268
698,84335,1201
699,4333,40
700,144582,2474
701,6231,43
702,207987,5528
703,69619,1004
704,797306,14800
705,60339,1999
706,54942,4472
707,18590,623
708,661257,12815
709,294130,6586
710,11666,134
711,35938,446
712,264920,8504
713,108384,3444
714,78239,1273
715,50739,496
716,57619,1043
717,158350,5360
718,4855,134
719,116130,3877
720,133663,9268
721,123861,6934
722,87866,1962
723,91993,2899
724,104167,1688
725,9234,127
726,38482,430
727,76047,1528
728,7575,440
729,196974,15972
730,27024,841
731,444609,32846
732,189956,3048
733,15057,159
734,138321,4503
735,69775,949
736,30154,530
737,148861,7843
738,23365,1071
739,132596,3179
740,17342,184
741,176939,2106
742,699017,15024
743,57503,447
744,1721,58
745,135138,2789
746,81854,2039
747,12184,272
748,84959,1206
749,4367,41
750,145818,2494
751,6295,43
752,208395,5560
753,70181,1017
754,802964,14915
755,60534,2002
756,55082,4473
757,18668,624
758,663791,12955
759,295699,6649
760,11880,138
761,36195,451
762,266803,8523
763,109331,3454
764,79121,1284
765,51288,500
766,58229,1050
767,159026,5387
768,4877,134
769,116657,3885
770,134005,9282
771,124589,6947
772,88669,1969
773,92596,2927
774,105405,1699
775,9354,129
776,38762,432
777,76503,1542
778,7595,440
779,197309,15974
780,27136,845
781,445266,32840
782,191466,3071
783,15275,160
784,139336,4522
785,70512,960
786,30383,535
787,149531,7852
788,23462,1073
789,133504,3210
790,17599,185
791,178406,2129
792,703450,15171
793,57866,450
794,1728,58
795,136107,2803
796,82331,2047
797,12313,276
798,85584,1212
799,4402,41
800,147054,2513
801,6360,44
802,208803,5593
803,70743,1031
804,808622,15031
805,60730,2006
806,55221,4473
807,18745,625
808,666326,13089
809,297269,6712
810,12094,143
811,36453,457
812,268687,8543
813,110278,3464
814,80002,1295
815,51836,503
816,58840,1057
817,159703,5415
818,4899,134
819,117183,3893
820,134347,9296
821,125316,6959
822,89472,1975
823,93199,2954
824,106643,1709
825,9475,130
826,39042,434
827,76958,1556
828,7615,441
829,197643,15976
830,27247,849
831,445923,32834
832,192976,3094
833,15494,161
834,140350,4548
835,71249,972
836,30611,539
837,150201,7864
838,23558,1074
839,134411,3246
840,17856,186
841,179872,2152
842,707882,15319
843,58228,452
844,1734,58
845,137077,2817
846,82808,2055
847,12442,280
848,86209,1217
849,4436,41
850,148290,2533
851,6425,44
852,209211,5625
853,71305,1045
854,814280,15146
855,60926,2009
856,55361,4474
857,18822,627
858,668860,13192
859,298839,6774
860,12307,147
861,36710,463
862,270571,8560
863,111224,3474
864,80883,1306
865,52385,505
866,59451,1064
867,160380,5442
868,4921,134
869,117709,3901
870,134689,9310
871,126044,6971
872,90275,1982
873,93802,2981
874,107881,1719
875,9595,132
876,39322,436
877,77414,1571
878,7635,441
879,197978,15978
880,27359,853
881,446580,32828
882,194485,3116
883,15713,162
884,141365,4576
885,71985,984
886,30840,544
887,150870,7878
888,23655,1076
889,135319,3284
890,18113,187
891,181338,2175
892,712314,15467
893,58590,455
894,1740,58
895,138047,2831
896,83285,2063
897,12571,284
898,86834,1223
899,4471,41
900,149526,2553
901,6489,45
902,209619,5658
903,71868,1059
904,819938,15263
905,61122,2013
906,55501,4474
907,18899,628
908,671394,13267
909,300409,6837
910,12521,152
911,36967,468
912,272455,8576
913,112171,3483
914,81764,1316
915,52934,508
916,60062,1072
917,161057,5468
918,4943,134
919,118235,3909
920,135031,9324
921,126771,6983
922,91078,1988
923,94405,3009
924,109119,1729
925,9716,133
926,39602,439
927,77870,1585
928,7655,442
929,198313,15980
930,27470,858
931,447237,32820
932,195995,3139
933,15931,163
934,142380,4603
935,72722,994
936,31068,549
937,151540,7892
938,23752,1078
939,136226,3318
940,18370,188
941,182804,2198
942,716747,15613
943,58953,457
944,1747,58
945,139017,2844
946,83763,2072
947,12700,287
948,87459,1228
949,4505,42
950,150762,2572
951,6554,45
952,210027,5691
953,72430,1072
954,825596,15378
955,61317,2017
956,55641,4475
957,18977,629
958,673928,13338
959,301979,6900
960,12735,156
961,37225,474
962,274339,8591
963,113118,3492
964,82645,1326
965,53483,511
966,60672,1079
967,161734,5494
968,4965,134
969,118762,3917
970,135373,9337
971,127499,6995
972,91881,1993
973,95009,3036
974,110356,1739
975,9836,135
976,39882,441
977,78325,1599
978,7675,442
979,198647,15982
980,27582,862
981,447894,32813
982,197505,3162
983,16150,164
984,143394,4627
985,73459,1002
986,31297,553
987,152210,7906
988,23849,1079
989,137134,3346
990,18626,190
991,184270,2221
992,721179,15758
993,59315,460
994,1753,58
995,139987,2858
996,84240,2080
997,12829,291
998,88084,1234
999,4540,42
1000,151998,2592
1001,6619,46
1002,210435,5723
1003,72992,1086
1004,831253,15494
1005,61513,2020
1006,55781,4475
1007,19054,630
1008,676462,13431
1009,303549,6963
1010,12949,161
1011,37482,479
1012,276222,8608
1013,114065,3502
1014,83526,1335
1015,54032,514
1016,61283,1086
1017,162410,5521
1018,4988,134
1019,119288,3925
1020,135715,9351
1021,128226,7007
1022,92684,1999
1023,95612,3064
1024,111594,1749
1025,9957,136
1026,40163,443
1027,78781,1613
1028,7695,443
1029,198982,15984
1030,27693,866
1031,448551,32806
1032,199015,3185
1033,16369,165
1034,144409,4646
1035,74196,1009
1036,31525,558
1037,152880,7917
1038,23946,1081
1039,138041,3370
1040,18883,191
1041,185736,2244
1042,725612,15902
1043,59677,463
1044,1760,58
1045,140957,2872
1046,84717,2088
1047,12958,295
1048,88709,1239
1049,4574,42
1050,153235,2612
1051,6684,46
1052,210843,5756
1053,73554,1100
1054,836911,15610
1055,61709,2024
1056,55921,4476
1057,19131,632
1058,678996,13554
1059,305119,7025
1060,13163,165
1061,37739,485
1062,278106,8625
1063,115011,3512
1064,84408,1344
1065,54581,517
1066,61894,1093
1067,163087,5547
1068,5010,135
1069,119814,3933
1070,136057,9365
1071,128954,7020
1072,93487,2005
1073,96215,3092
1074,112832,1759
1075,10077,138
1076,40443,445
1077,79237,1628
1078,7715,443
1079,199317,15986
1080,27804,870
1081,449208,32800
1082,200525,3208
1083,16588,167
1084,145423,4665
1085,74932,1017
1086,31754,563
1087,153549,7928
1088,24043,1082
1089,138949,3394
1090,19140,192
1091,187202,2267
1092,730044,16047
1093,60040,465
1094,1766,58
1095,141927,2886
1096,85194,2096
1097,13087,299
1098,89334,1245
1099,4609,42
1100,154471,2631
1101,6748,46
1102,211251,5789
1103,74116,1114
1104,842569,15726
1105,61905,2027
1106,56061,4476
1107,19208,633
1108,681530,13694
1109,306689,7088
1110,13377,169
1111,37996,490
1112,279990,8644
1113,115958,3521
1114,85289,1354
1115,55130,520
1116,62504,1101
1117,163764,5574
1118,5032,135
1119,120341,3942
1120,136399,9379
1121,129681,7032
1122,94290,2011
1123,96818,3120
1124,114070,1769
1125,10197,139
1126,40723,448
1127,79692,1642
1128,7735,444
1129,199651,15988
1130,27916,874
1131,449865,32793
1132,202035,3230
1133,16806,168
1134,146438,4685
1135,75669,1027
1136,31982,568
1137,154219,7937
1138,24140,1084
1139,139856,3423
1140,19397,193
1141,188668,2290
1142,734477,16193
1143,60402,468
1144,1772,58
1145,142897,2899
1146,85671,2104
1147,13216,303
1148,89958,1250
1149,4643,43
1150,155707,2651
1151,6813,47
1152,211658,5821
1153,74678,1127
1154,848227,15841
1155,62100,2031
1156,56201,4476
1157,19286,634
1158,684064,13825
1159,308259,7151
1160,13590,174
1161,38254,496
1162,281874,8662
1163,116905,3531
1164,86170,1365
1165,55678,523
1166,63115,1108
1167,164441,5600
1168,5054,135
1169,120867,3950
1170,136741,9393
1171,130409,7044
1172,95093,2017
1173,97421,3147
1174,115308,1779
1175,10318,141
1176,41003,450
1177,80148,1656
1178,7755,444
1179,199986,15990
1180,28027,879
1181,450522,32787
1182,203545,3253
1183,17025,169
1184,147452,4708
1185,76406,1039
1186,32211,572
1187,154889,7948
1188,24237,1085
1189,140763,3457
1190,19653,194
1191,190134,2313
1192,738909,16339
1193,60764,470
1194,1779,58
1195,143867,2913
1196,86148,2113
1197,13345,306
1198,90583,1256
1199,4678,43
1200,156943,2670
1201,6878,47
1202,212066,5854
1203,75240,1141
1204,853885,15957
1205,62296,2035
1206,56340,4477
1207,19363,635
1208,686599,13927
1209,309829,7214
1210,13804,178
1211,38511,502
1212,283758,8680
1213,117852,3541
1214,87051,1376
1215,56227,526
1216,63726,1115
1217,165118,5627
1218,5076,135
1219,121393,3958
1220,137083,9407
1221,131137,7056
1222,95896,2024
1223,98024,3175
1224,116546,1789
1225,10438,142
1226,41283,452
1227,80604,1670
1228,7775,445
1229,200321,15992
1230,28139,883
1231,451180,32780
1232,205055,3276
1233,17244,170
1234,148467,4733
1235,77143,1050
1236,32439,577
1237,155559,7960
1238,24334,1087
1239,141671,3493
1240,19910,195
1241,191600,2336
1242,743341,16486
1243,61126,473
1244,1785,58
1245,144836,2927
1246,86625,2121
1247,13474,310
1248,91208,1261
1249,4712,43
1250,158179,2690
1251,6942,48
1252,212474,5887
1253,75802,1155
1254,859543,16073
1255,62492,2038
1256,56480,4477
1257,19440,637
1258,689133,14003
1259,311399,7277
1260,14018,183
1261,38768,507
1262,285641,8696
1263,118799,3550
1264,87932,1386
1265,56776,529
1266,64336,1122
1267,165794,5654
1268,5098,135
1269,121920,3966
1270,137425,9421
1271,131864,7068
1272,96699,2030
1273,98627,3202
1274,117783,1799
1275,10559,144
1276,41564,454
1277,81059,1685
1278,7795,445
1279,200655,15994
1280,28250,887
1281,451837,32773
1282,206564,3299
1283,17462,171
1284,149482,4758
1285,77879,1060
1286,32667,582
1287,156228,7973
1288,24431,1089
1289,142578,3527
1290,20167,197
1291,193066,2359
1292,747774,16632
1293,61489,476
1294,1792,58
1295,145806,2941
1296,87103,2129
1297,13603,314
1298,91833,1267
1299,4747,43
